   9.4000000000000004e+00	   1.0163290684400694e+02	   9.4450841856814141e-02	   4.3981395445229487e+02	
   9.5000000000000000e+00	   1.0163290684400694e+02	   9.4212695263415747e-02	   4.3986852446901952e+02	
   9.5999999999999996e+00	   1.0163290684400694e+02	   9.3987938701970392e-02	   4.3991494471134479e+02	
   9.7000000000000011e+00	   1.0163290684400694e+02	   9.3798413070300096e-02	   4.3995017730884018e+02	
   9.8000000000000007e+00	   1.0163290684400694e+02	   9.3651039475674464e-02	   4.3997466395269385e+02	
   9.9000000000000004e+00	   1.0163290684400694e+02	   9.3542803702665836e-02	   4.3999010185322817e+02	
   1.0000000000000000e+01	   1.0163290684400694e+02	   9.3476866585118681e-02	   4.3999675024161348e+02	
   1.0100000000000000e+01	   1.0975462147418264e+02	   9.3444806971918662e-02	   4.3999698400217653e+02	
   1.0200000000000001e+01	   1.0975462147418264e+02	   9.4998442263395627e-02	   4.3904592479695509e+02	
   1.0300000000000001e+01	   1.0975462147418264e+02	   9.8673114556163358e-02	   4.3784002827421529e+02	
   1.0400000000000000e+01	   1.0975462147418264e+02	   1.0374856409842212e-01	   4.3653008118276512e+02	
   1.0500000000000000e+01	   1.0975462147418264e+02	   1.0961950080475986e-01	   4.3522580548958018e+02	
   1.0600000000000000e+01	   1.0975462147418264e+02	   1.1585842281195474e-01	   4.3399282852393895e+02	
   1.0700000000000001e+01	   1.0975462147418264e+02	   1.2215726091494676e-01	   4.3286942579607944e+02	
   1.0800000000000001e+01	   1.0975462147418264e+02	   1.2828095611897711e-01	   4.3187836542665269e+02	
   1.0900000000000000e+01	   1.0975462147418264e+02	   1.3403470300179565e-01	   4.3103472636093636e+02	
   1.1000000000000000e+01	   1.0975462147418264e+02	   1.3924887007987946e-01	   4.3034947797506868e+02	
   1.1100000000000000e+01	   1.0974015983769358e+02	   1.4376493211355976e-01	   4.2983248057651480e+02	
   1.1200000000000001e+01	   1.0974015983769358e+02	   1.4726073665902101e-01	   4.2952618663767242e+02	
   1.1300000000000001e+01	   1.0974015983769358e+02	   1.4972266598165226e-01	   4.2940844065757079e+02	
   1.1400000000000000e+01	   1.0974015983769358e+02	   1.5102047373396257e-01	   4.2948715471540135e+02	
   1.1500000000000000e+01	   1.0974015983769358e+02	   1.5104887412831139e-01	   4.2976626762912304e+02	
   1.1600000000000000e+01	   1.0974015983769358e+02	   1.4974821536335636e-01	   4.3024238750954640e+02	
   1.1700000000000001e+01	   1.0974015983769358e+02	   1.4712424479000419e-01	   4.3090136485957208e+02	
   1.1800000000000001e+01	   1.0974015983769358e+02	   1.4329335699628770e-01	   4.3171098910336747e+02	
   1.1900000000000000e+01	   1.0974015983769358e+02	   1.3850586283796126e-01	   4.3261763412858693e+02	
   1.2000000000000000e+01	   1.0974015983769358e+02	   1.3316260037777300e-01	   4.3354519847233934e+02	
   1.2100000000000000e+01	   1.0910487970396650e+02	   1.2777338581340786e-01	   4.3440394572182674e+02	
   1.2200000000000001e+01	   1.0910487970396650e+02	   1.2271637839704966e-01	   4.3518319771243068e+02	
   1.2300000000000001e+01	   1.0910487970396650e+02	   1.1839302225746202e-01	   4.3577108551148734e+02	
   1.2400000000000000e+01	   1.0910487970396650e+02	   1.1514847608575267e-01	   4.3612488525010946e+02	
   1.2500000000000000e+01	   1.0910487970396650e+02	   1.1313804682235053e-01	   4.3623965910551163e+02	
   1.2600000000000000e+01	   1.0910487970396650e+02	   1.1233662555395961e-01	   4.3614241657926834e+02	
   1.2700000000000001e+01	   1.0910487970396650e+02	   1.1259981198339619e-01	   4.3587795674065131e+02	
   1.2800000000000001e+01	   1.0910487970396650e+02	   1.1371813800129552e-01	   4.3549745433658438e+02	
   1.2900000000000000e+01	   1.0910487970396650e+02	   1.1546800809959468e-01	   4.3504909592436519e+02	
   1.3000000000000000e+01	   1.0910487970396650e+02	   1.1763344972062958e-01	   4.3457458983407645e+02	
   1.3100000000000000e+01	   1.1049678829315754e+02	   1.2001773963746888e-01	   4.3410830394161650e+02	
   1.3200000000000001e+01	   1.1049678829315754e+02	   1.2278040438299244e-01	   4.3351407200200208e+02	
   1.3300000000000001e+01	   1.1049678829315754e+02	   1.2587613922547780e-01	   4.3291835958844189e+02	
   1.3400000000000000e+01	   1.1049678829315754e+02	   1.2911434318831719e-01	   4.3235169920495173e+02	
   1.3500000000000000e+01	   1.1049678829315754e+02	   1.3233745747172018e-01	   4.3183577546977892e+02	
   1.3600000000000000e+01	   1.1049678829315754e+02	   1.3539986439055549e-01	   4.3138867363801523e+02	
   1.3700000000000001e+01	   1.1049678829315754e+02	   1.3817235479698606e-01	   4.3102469777842867e+02	
   1.3800000000000001e+01	   1.1049678829315754e+02	   1.4053185676460270e-01	   4.3075648805477522e+02	
   1.3900000000000000e+01	   1.1049678829315754e+02	   1.4238606039489179e-01	   4.3059097966953806e+02	
   1.4000000000000000e+01	   1.1049678829315754e+02	   1.4365446486208044e-01	   4.3053313789889575e+02	
   1.4100000000000000e+01	   1.0872651589612455e+02	   1.4427473603210558e-01	   4.3058500845473736e+02	
   1.4200000000000001e+01	   1.0872651589612455e+02	   1.4377598657622498e-01	   4.3094992404906054e+02	
   1.4300000000000001e+01	   1.0872651589612455e+02	   1.4196386796592478e-01	   4.3150308242911819e+02	
   1.4400000000000000e+01	   1.0872651589612455e+02	   1.3892693950105911e-01	   4.3221605603450132e+02	
   1.4500000000000000e+01	   1.0872651589612455e+02	   1.3488519504301194e-01	   4.3303964883086343e+02	
   1.4600000000000000e+01	   1.0872651589612455e+02	   1.3019558089262909e-01	   4.3390438352332302e+02	
   1.4700000000000001e+01	   1.0872651589612455e+02	   1.2532116475040567e-01	   4.3472719218312716e+02	
   1.4800000000000001e+01	   1.0872651589612455e+02	   1.2074972928541017e-01	   4.3542780185818191e+02	
   1.4900000000000000e+01	   1.0872651589612455e+02	   1.1691309835332038e-01	   4.3594242529470318e+02	
   1.5000000000000000e+01	   1.0872651589612455e+02	   1.1409411467584715e-01	   4.3623946150188652e+02	
   1.5100000000000000e+01	   1.0712075692549699e+02	   1.1240368343601245e-01	   4.3632025468330539e+02	
   1.5200000000000001e+01	   1.0712075692549699e+02	   1.1142709674412783e-01	   4.3640320571713801e+02	
   1.5300000000000001e+01	   1.0712075692549699e+02	   1.1092307892501278e-01	   4.3639965601354669e+02	
   1.5400000000000000e+01	   1.0712075692549699e+02	   1.1085516876251736e-01	   4.3632392199984849e+02	
   1.5500000000000000e+01	   1.0712075692549699e+02	   1.1115182624414695e-01	   4.3619492711200053e+02	
   1.5600000000000000e+01	   1.0712075692549699e+02	   1.1172317343320998e-01	   4.3603277346436573e+02	
   1.5700000000000001e+01	   1.0712075692549699e+02	   1.1247874623435715e-01	   4.3585564859993838e+02	
   1.5800000000000001e+01	   1.0712075692549699e+02	   1.1333052190356702e-01	   4.3567950001592851e+02	
   1.5900000000000000e+01	   1.0712075692549699e+02	   1.1420125319551341e-01	   4.3551694989662593e+02	
   1.6000000000000000e+01	   1.0712075692549699e+02	   1.1502533102349441e-01	   4.3537745742335204e+02	
   1.6100000000000001e+01	   1.0769691329719235e+02	   1.1575082885903004e-01	   4.3526737931037536e+02	
   1.6200000000000003e+01	   1.0769691329719235e+02	   1.1647266257701190e-01	   4.3512256815321956e+02	
   1.6300000000000001e+01	   1.0769691329719235e+02	   1.1720720178859924e-01	   4.3498903610013355e+02	
   1.6400000000000002e+01	   1.0769691329719235e+02	   1.1790287084744014e-01	   4.3487426891074733e+02	
   1.6500000000000004e+01	   1.0769691329719235e+02	   1.1851609325327533e-01	   4.3478369422865848e+02	
   1.6600000000000001e+01	   1.0769691329719235e+02	   1.1901515665247893e-01	   4.3472027542101279e+02	
   1.6700000000000003e+01	   1.0769691329719235e+02	   1.1937889798247982e-01	   4.3468501998098276e+02	
   1.6800000000000001e+01	   1.0769691329719235e+02	   1.1959915278910993e-01	   4.3467669288021619e+02	
   1.6900000000000002e+01	   1.0769691329719235e+02	   1.1967702204908039e-01	   4.3469268077927711e+02	
   1.7000000000000004e+01	   1.0769691329719235e+02	   1.1962505907063313e-01	   4.3472870033933219e+02	
   1.7100000000000001e+01	   1.1105580041767108e+02	   1.1946226722313801e-01	   4.3477980133870392e+02	
   1.7200000000000003e+01	   1.1105580041767108e+02	   1.2000707910812011e-01	   4.3444470221731603e+02	
   1.7300000000000001e+01	   1.1105580041767108e+02	   1.2150834425951088e-01	   4.3398297790260972e+02	
   1.7400000000000002e+01	   1.1105580041767108e+02	   1.2375749518885633e-01	   4.3344058030759379e+02	
   1.7500000000000004e+01	   1.1105580041767108e+02	   1.2654142327435228e-01	   4.3285923641649669e+02	
   1.7600000000000001e+01	   1.1105580041767108e+02	   1.2966068571889106e-01	   4.3227396940496362e+02	
   1.7700000000000003e+01	   1.1105580041767108e+02	   1.3293287655007577e-01	   4.3171380423287349e+02	
   1.7800000000000001e+01	   1.1105580041767108e+02	   1.3620673148055196e-01	   4.3119964749941477e+02	
   1.7900000000000002e+01	   1.1105580041767108e+02	   1.3934178539447500e-01	   4.3074925947559490e+02	
   1.8000000000000004e+01	   1.1105580041767108e+02	   1.4221208207949484e-01	   4.3037680353471382e+02	
   1.8100000000000001e+01	   1.0881380613339908e+02	   1.4468976494195274e-01	   4.3009631704504778e+02	
   1.8200000000000003e+01	   1.0881380613339908e+02	   1.4614589434800190e-01	   4.3017142876034211e+02	
   1.8300000000000001e+01	   1.0881380613339908e+02	   1.4623601131776673e-01	   4.3046331126134305e+02	
   1.8400000000000002e+01	   1.0881380613339908e+02	   1.4490844895128274e-01	   4.3096568450321371e+02	
   1.8500000000000004e+01	   1.0881380613339908e+02	   1.4220077747229232e-01	   4.3165765480651118e+02	
   1.8600000000000001e+01	   1.0881380613339908e+02	   1.3827632026043177e-01	   4.3249810694219195e+02	
   1.8700000000000003e+01	   1.0881380613339908e+02	   1.3344320816979477e-01	   4.3342324329679025e+02	
   1.8800000000000001e+01	   1.0881380613339908e+02	   1.2815713722015426e-01	   4.3434816133341656e+02	
   1.8900000000000002e+01	   1.0881380613339908e+02	   1.2295685411692248e-01	   4.3517975977194175e+02	
   1.9000000000000004e+01	   1.0881380613339908e+02	   1.1837432607829614e-01	   4.3583432159971221e+02	
   1.9100000000000001e+01	   1.0828358406642435e+02	   1.1480506782602225e-01	   4.3625940706623049e+02	
   1.9200000000000003e+01	   1.0828358406642435e+02	   1.1233445899307411e-01	   4.3650329944972918e+02	
   1.9300000000000004e+01	   1.0828358406642435e+02	   1.1093404392365269e-01	   4.3654569351535014e+02	
   1.9400000000000002e+01	   1.0828358406642435e+02	   1.1053936040415380e-01	   4.3641666508885868e+02	
   1.9500000000000004e+01	   1.0828358406642435e+02	   1.1099657611478703e-01	   4.3615876903582517e+02	
   1.9600000000000001e+01	   1.0828358406642435e+02	   1.1211182483188512e-01	   4.3581687841528111e+02	
   1.9700000000000003e+01	   1.0828358406642435e+02	   1.1368288029962528e-01	   4.3543266734426203e+02	
   1.9800000000000004e+01	   1.0828358406642435e+02	   1.1553174011390240e-01	   4.3503919844847809e+02	
   1.9900000000000002e+01	   1.0828358406642435e+02	   1.1749781486451916e-01	   4.3466339755443687e+02	
   2.0000000000000004e+01	   1.0828358406642435e+02	   1.1944139017962058e-01	   4.3432607645771355e+02	
   2.0100000000000001e+01	   9.5840621867775909e+01	   1.2124699179965867e-01	   4.3404223547471372e+02	
   2.0200000000000003e+01	   9.5840621867775909e+01	   1.2021488231482612e-01	   4.3525040436197355e+02	
   2.0300000000000004e+01	   9.5840621867775909e+01	   1.1493093705428217e-01	   4.3708777306566856e+02	
   2.0400000000000002e+01	   9.5840621867775909e+01	   1.0598139025802659e-01	   4.3939336475675054e+02	
   2.0500000000000004e+01	   9.5840621867775909e+01	   9.5222321461072165e-02	   4.4179431958365819e+02	
   2.0600000000000001e+01	   9.5840621867775909e+01	   8.5107326639863506e-02	   4.4383723661861643e+02	
   2.0700000000000003e+01	   9.5840621867775909e+01	   7.7560460771812542e-02	   4.4520777618309631e+02	
   2.0800000000000004e+01	   9.5840621867775909e+01	   7.3108406057545094e-02	   4.4588083208138477e+02	
   2.0900000000000002e+01	   9.5840621867775909e+01	   7.1132876497879929e-02	   4.4604332940623055e+02	
   2.1000000000000004e+01	   9.5840621867775909e+01	   7.0738778008788639e-02	   4.4591192681948303e+02	
   2.1100000000000001e+01	   9.5932870956669959e+01	   7.1202989703292974e-02	   4.4564791948909146e+02	
   2.1200000000000003e+01	   9.5932870956669959e+01	   7.2051579506332980e-02	   4.4534227117476303e+02	
   2.1300000000000004e+01	   9.5932870956669959e+01	   7.3019213011525044e-02	   4.4505223249977956e+02	
   2.1400000000000002e+01	   9.5932870956669959e+01	   7.3946418034960298e-02	   4.4480426982657326e+02	
   2.1500000000000004e+01	   9.5932870956669959e+01	   7.4743105510327104e-02	   4.4460870872479813e+02	
   2.1600000000000001e+01	   9.5932870956669959e+01	   7.5375116821654362e-02	   4.4446492593469810e+02	
   2.1700000000000003e+01	   9.5932870956669959e+01	   7.5842561203138925e-02	   4.4436665831956276e+02	
   2.1800000000000004e+01	   9.5932870956669959e+01	   7.6163064623694682e-02	   4.4430542109031933e+02	
   2.1900000000000002e+01	   9.5932870956669959e+01	   7.6362707591421539e-02	   4.4427230902362436e+02	
   2.2000000000000004e+01	   9.5932870956669959e+01	   7.6469959888140884e-02	   4.4425904852497422e+02	
   2.2100000000000001e+01	   9.6196288119936412e+01	   7.6511997405990378e-02	   4.4425861813697571e+02	
   2.2200000000000003e+01	   9.6196288119936412e+01	   7.6562694433235143e-02	   4.4423366895063947e+02	
   2.2300000000000004e+01	   9.6196288119936412e+01	   7.6645912725070431e-02	   4.4420622058877359e+02	
   2.2400000000000002e+01	   9.6196288119936412e+01	   7.6735830772424074e-02	   4.4418080188814258e+02	
   2.2500000000000004e+01	   9.6196288119936412e+01	   7.6819703910176548e-02	   4.4415934810882737e+02	
   2.2600000000000001e+01	   9.6196288119936412e+01	   7.6890881516586920e-02	   4.4414252748524029e+02	
   2.2700000000000003e+01	   9.6196288119936412e+01	   7.6947041211826064e-02	   4.4413019997539868e+02	
   2.2800000000000004e+01	   9.6196288119936412e+01	   7.6988324480438561e-02	   4.4412182184630802e+02	
   2.2900000000000002e+01	   9.6196288119936412e+01	   7.7016603183946403e-02	   4.4411661936070129e+02	
   2.3000000000000004e+01	   9.6196288119936412e+01	   7.7034222255907947e-02	   4.4411382789488573e+02	
   2.3100000000000001e+01	   9.6187698093952505e+01	   7.7043829268562208e-02	   4.4411271931947056e+02	
   2.3200000000000003e+01	   9.6187698093952505e+01	   7.7046084828261779e-02	   4.4411373166240151e+02	
   2.3300000000000004e+01	   9.6187698093952505e+01	   7.7042763577489931e-02	   4.4411557773738247e+02	
   2.3400000000000002e+01	   9.6187698093952505e+01	   7.7036773728519872e-02	   4.4411766466906101e+02	
   2.3500000000000004e+01	   9.6187698093952505e+01	   7.7029925853988865e-02	   4.4411965660030546e+02	
   2.3600000000000001e+01	   9.6187698093952505e+01	   7.7023336839928985e-02	   4.4412137500703574e+02	
   2.3700000000000003e+01	   9.6187698093952505e+01	   7.7017622350296300e-02	   4.4412274662223751e+02	
   2.3800000000000004e+01	   9.6187698093952505e+01	   7.7013046618134975e-02	   4.4412376664876808e+02	
   2.3900000000000002e+01	   9.6187698093952505e+01	   7.7009624190543219e-02	   4.4412447309351950e+02	
   2.4000000000000004e+01	   9.6187698093952505e+01	   7.7007248842417719e-02	   4.4412492018018048e+02	
   2.4100000000000001e+01	   9.6465362177167222e+01	   7.7005731717653111e-02	   4.4412516990771167e+02	
   2.4200000000000003e+01	   9.6465362177167222e+01	   7.7062888968031568e-02	   4.4409133545584365e+02	
   2.4300000000000004e+01	   9.6465362177167222e+01	   7.7174844441318016e-02	   4.4405204209496844e+02	
   2.4400000000000002e+01	   9.6465362177167222e+01	   7.7304183667900317e-02	   4.4401432573100641e+02	
   2.4500000000000004e+01	   9.6465362177167222e+01	   7.7429407100043229e-02	   4.4398165869183981e+02	
   2.4600000000000001e+01	   9.6465362177167222e+01	   7.7538617133056237e-02	   4.4395547242261944e+02	
   2.4700000000000003e+01	   9.6465362177167222e+01	   7.7626769545562191e-02	   4.4393587702146323e+02	
   2.4800000000000004e+01	   9.6465362177167222e+01	   7.7692996696709871e-02	   4.4392225868907138e+02	
   2.4900000000000002e+01	   9.6465362177167222e+01	   7.7739389494386968e-02	   4.4391357452264714e+02	
   2.5000000000000004e+01	   9.6465362177167222e+01	   7.7769089434181718e-02	   4.4390872346347510e+02	
   2.5100000000000001e+01	   9.8170180823362927e+01	   7.7785927040609798e-02	   4.4390661397763222e+02	
   2.5200000000000003e+01	   9.8170180823362927e+01	   7.8151011321347177e-02	   4.4369825880984183e+02	
   2.5300000000000004e+01	   9.8170180823362927e+01	   7.8838417739383312e-02	   4.4345917353132205e+02	
   2.5400000000000002e+01	   9.8170180823362927e+01	   7.9648493257420253e-02	   4.4322678789883065e+02	
   2.5500000000000004e+01	   9.8170180823362927e+01	   8.0449342481534625e-02	   4.4302257705724651e+02	
   2.5600000000000001e+01	   9.8170180823362927e+01	   8.1162285341921769e-02	   4.4285653429813590e+02	
   2.5700000000000003e+01	   9.8170180823362927e+01	   8.1751210770342878e-02	   4.4273034161634155e+02	
   2.5800000000000004e+01	   9.8170180823362927e+01	   8.2204440029699080e-02	   4.4264138557571448e+02	
   2.5900000000000002e+01	   9.8170180823362927e+01	   8.2528467592804952e-02	   4.4258433009643363e+02	
   2.6000000000000004e+01	   9.8170180823362927e+01	   8.2738732469471873e-02	   4.4255295124469046e+02	
   2.6100000000000001e+01	   9.6752757573264546e+01	   8.2856939928914006e-02	   4.4254068138775688e+02	
   2.6200000000000003e+01	   9.6752757573264546e+01	   8.2599907550068977e-02	   4.4271460320547300e+02	
   2.6300000000000004e+01	   9.6752757573264546e+01	   8.2000785077399427e-02	   4.4292732680277066e+02	
   2.6400000000000002e+01	   9.6752757573264546e+01	   8.1254118766573569e-02	   4.4314134783547945e+02	
